hold_type,hold_value,side_label,threshold,stop_loss,profit_target,n,avg_stock_ret,med_stock_ret,win_rate,avg_excess_ret,med_excess_ret,excess_win_rate,std_stock_ret,std_excess_ret,stock_sharpe_like,excess_sharpe_like,max_dd_stock,max_dd_excess,ticker
multiday,5,short,1.0,0.2,0.1,4,0.07703252032520322,0.09999999999999998,1.0,0.07434979446475554,0.09763178368441988,0.75,0.045934959349593525,0.050036112112644665,1.6769911504424762,1.4859226931415908,0.0,-0.0005561024701292716,PL
multiday,5,short,1.0,0.1,0.1,4,0.07703252032520322,0.09999999999999998,1.0,0.07434979446475554,0.09763178368441988,0.75,0.045934959349593525,0.050036112112644665,1.6769911504424762,1.4859226931415908,0.0,-0.0005561024701292716,PL
multiday,3,short,1.0,0.2,0.1,4,0.07838753387533873,0.09999999999999998,1.0,0.07363224992139705,0.09763178368441988,0.75,0.0432249322493225,0.051468445119302236,1.8134796238244504,1.4306289951196274,0.0,-0.0034262806435630955,PL
multiday,3,short,1.5,0.2,0.1,4,0.07838753387533873,0.09999999999999998,1.0,0.07363224992139705,0.09763178368441988,0.75,0.0432249322493225,0.051468445119302236,1.8134796238244504,1.4306289951196274,0.0,-0.0034262806435630955,PL
multiday,3,short,1.5,0.1,0.1,4,0.07838753387533873,0.09999999999999998,1.0,0.07363224992139705,0.09763178368441988,0.75,0.0432249322493225,0.051468445119302236,1.8134796238244504,1.4306289951196274,0.0,-0.0034262806435630955,PL
multiday,3,short,1.0,0.1,0.1,4,0.07838753387533873,0.09999999999999998,1.0,0.07363224992139705,0.09763178368441988,0.75,0.0432249322493225,0.051468445119302236,1.8134796238244504,1.4306289951196274,0.0,-0.0034262806435630955,PL
multiday,10,short,1.5,0.05,0.2,4,0.07499999999999996,0.07499999999999996,0.5,0.07193368581595286,0.06708643589250596,0.5,0.14433756729740643,0.14344497803014167,0.5196152422706629,0.5014723192389324,-0.04999999999999993,-0.049034868469895354,PL
multiday,10,short,1.0,0.05,0.2,4,0.07499999999999996,0.07499999999999996,0.5,0.07193368581595286,0.06708643589250596,0.5,0.14433756729740643,0.14344497803014167,0.5196152422706629,0.5014723192389324,-0.04999999999999993,-0.049034868469895354,PL
multiday,3,long,1.0,0.1,0.2,3,0.07100893997445723,0.11302681992337171,0.6666666666666666,0.07120978034549807,0.11805649056818435,0.6666666666666666,0.1543506614062636,0.15390930874581163,0.4600494700023078,0.46267364154759694,-0.09999999999999998,-0.10067944500071513,PL
intraday,390,long,1.5,0.1,0.1,2,0.07242990654205617,0.07242990654205617,1.0,0.07051211302366112,0.07051211302366112,1.0,0.038990000084118036,0.03506112824738672,1.8576534082019496,2.0111193378072976,0.0,0.0,PL
intraday,390,long,1.5,0.2,0.1,2,0.07242990654205617,0.07242990654205617,1.0,0.07051211302366112,0.07051211302366112,1.0,0.038990000084118036,0.03506112824738672,1.8576534082019496,2.0111193378072976,0.0,0.0,PL
intraday,390,long,1.5,0.03,0.1,2,0.07242990654205617,0.07242990654205617,1.0,0.07051211302366112,0.07051211302366112,1.0,0.038990000084118036,0.03506112824738672,1.8576534082019496,2.0111193378072976,0.0,0.0,PL
