hold_type,hold_value,threshold,stop_loss,profit_target,n,avg_stock_ret,med_stock_ret,win_rate,avg_excess_ret,med_excess_ret,excess_win_rate,std_stock_ret,std_excess_ret,stock_sharpe_like,excess_sharpe_like,max_dd_stock,max_dd_excess,ticker
intraday,15,1.0,0.05,0.1,5,0.03808743858952453,0.030201342281879096,0.8,0.035841785798853484,0.024801629071626308,0.8,0.048438805476298245,0.050981348443070874,0.7863001206369802,0.703037226229447,-0.025706940874036133,-0.03321887438866977,ORLA
intraday,15,1.0,0.1,0.1,5,0.03808743858952453,0.030201342281879096,0.8,0.035841785798853484,0.024801629071626308,0.8,0.048438805476298245,0.050981348443070874,0.7863001206369802,0.703037226229447,-0.025706940874036133,-0.03321887438866977,ORLA
intraday,15,1.0,0.03,0.1,5,0.03722882676433172,0.030201342281879096,0.8,0.034983173973660686,0.024801629071626308,0.8,0.049869233689451155,0.05245021171680037,0.746528952022111,0.6669786990098115,-0.030000000000000027,-0.03751193351463389,ORLA
multiday,3,1.0,0.05,0.2,5,0.04230254039301766,0.02579132473622514,0.8,0.034929830944423854,0.018085107022860147,0.6,0.09356432924018902,0.09787528746776762,0.4521225207998103,0.3568810048800825,-0.050000000000000044,-0.057511933514633906,ORLA
multiday,5,1.5,0.05,0.1,2,0.06608159853493067,0.06608159853493067,1.0,0.034678117102592165,0.034678117102592165,1.0,0.0076801850943267035,0.02035622389963902,8.604167441712397,1.7035633560312293,0.0,0.0,ORLA
multiday,5,1.5,0.05,0.2,2,0.06608159853493067,0.06608159853493067,1.0,0.034678117102592165,0.034678117102592165,1.0,0.0076801850943267035,0.02035622389963902,8.604167441712397,1.7035633560312293,0.0,0.0,ORLA
multiday,5,1.5,0.2,0.1,2,0.06608159853493067,0.06608159853493067,1.0,0.034678117102592165,0.034678117102592165,1.0,0.0076801850943267035,0.02035622389963902,8.604167441712397,1.7035633560312293,0.0,0.0,ORLA
multiday,5,1.5,0.1,0.2,2,0.06608159853493067,0.06608159853493067,1.0,0.034678117102592165,0.034678117102592165,1.0,0.0076801850943267035,0.02035622389963902,8.604167441712397,1.7035633560312293,0.0,0.0,ORLA
multiday,5,1.5,0.1,0.1,2,0.06608159853493067,0.06608159853493067,1.0,0.034678117102592165,0.034678117102592165,1.0,0.0076801850943267035,0.02035622389963902,8.604167441712397,1.7035633560312293,0.0,0.0,ORLA
multiday,5,1.5,0.2,0.2,2,0.06608159853493067,0.06608159853493067,1.0,0.034678117102592165,0.034678117102592165,1.0,0.0076801850943267035,0.02035622389963902,8.604167441712397,1.7035633560312293,0.0,0.0,ORLA
